data,concelho,var,n
2009/1 Trimestre,Matosinhos,Fogos em Oferta,3095
2009/1 Trimestre,Porto,Fogos em Oferta,6328
2009/1 Trimestre,Póvoa de Varzim,Fogos em Oferta,956
2009/1 Trimestre,Valongo,Fogos em Oferta,694
2009/1 Trimestre,Vila do Conde,Fogos em Oferta,695
2009/1 Trimestre,Vila Nova de Gaia,Fogos em Oferta,3946
2009/1 Trimestre,Cascais,Valor de Oferta / m2,2131
2009/1 Trimestre,Lisboa,Valor de Oferta / m2,2566
2009/1 Trimestre,Loures,Valor de Oferta / m2,1492
2009/1 Trimestre,Mafra,Valor de Oferta / m2,1381
2009/1 Trimestre,Oeiras,Valor de Oferta / m2,1899
2009/1 Trimestre,Sintra,Valor de Oferta / m2,1361
2009/1 Trimestre,Vila Franca de Xira,Valor de Oferta / m2,1326
2009/1 Trimestre,Amadora,Valor de Oferta / m2,1600
2009/1 Trimestre,Odivelas,Valor de Oferta / m2,1448
2009/1 Trimestre,Alcochete,Valor de Oferta / m2,1264
2009/1 Trimestre,Almada,Valor de Oferta / m2,1601
2009/1 Trimestre,Barreiro,Valor de Oferta / m2,1223
2009/1 Trimestre,Moita,Valor de Oferta / m2,1000
2009/1 Trimestre,Montijo,Valor de Oferta / m2,1276
2009/1 Trimestre,Palmela,Valor de Oferta / m2,1209
2009/1 Trimestre,Seixal,Valor de Oferta / m2,1304
2009/1 Trimestre,Sesimbra,Valor de Oferta / m2,1459
2009/1 Trimestre,Setúbal,Valor de Oferta / m2,1276
2009/1 Trimestre,Espinho,Valor de Oferta / m2,1408
2009/1 Trimestre,Gondomar,Valor de Oferta / m2,1020
2009/1 Trimestre,Maia,Valor de Oferta / m2,1120
2009/1 Trimestre,Matosinhos,Valor de Oferta / m2,1584
2009/1 Trimestre,Porto,Valor de Oferta / m2,1828
2009/1 Trimestre,Póvoa de Varzim,Valor de Oferta / m2,1279
2009/1 Trimestre,Valongo,Valor de Oferta / m2,943
2009/1 Trimestre,Vila do Conde,Valor de Oferta / m2,1205
2009/1 Trimestre,Vila Nova de Gaia,Valor de Oferta / m2,1156
2009/2 Trimestre,Cascais,Fogos em Oferta,4690
2009/2 Trimestre,Lisboa,Fogos em Oferta,10125
2009/2 Trimestre,Loures,Fogos em Oferta,2011
2009/2 Trimestre,Mafra,Fogos em Oferta,496
2009/2 Trimestre,Oeiras,Fogos em Oferta,3869
2009/2 Trimestre,Sintra,Fogos em Oferta,3909
2009/2 Trimestre,Vila Franca de Xira,Fogos em Oferta,2479
2009/2 Trimestre,Amadora,Fogos em Oferta,3307
2009/2 Trimestre,Odivelas,Fogos em Oferta,2206
2009/2 Trimestre,Alcochete,Fogos em Oferta,279
2009/2 Trimestre,Almada,Fogos em Oferta,2923
2009/2 Trimestre,Barreiro,Fogos em Oferta,80
2009/2 Trimestre,Moita,Fogos em Oferta,53
2009/2 Trimestre,Montijo,Fogos em Oferta,874
2009/2 Trimestre,Palmela,Fogos em Oferta,537
2009/2 Trimestre,Seixal,Fogos em Oferta,3612
2009/2 Trimestre,Sesimbra,Fogos em Oferta,1134
2009/2 Trimestre,Setúbal,Fogos em Oferta,1665
2009/2 Trimestre,Espinho,Fogos em Oferta,172
2009/2 Trimestre,Gondomar,Fogos em Oferta,2008
2009/2 Trimestre,Maia,Fogos em Oferta,2115
2009/2 Trimestre,Matosinhos,Fogos em Oferta,3551
2009/2 Trimestre,Porto,Fogos em Oferta,6535
2009/2 Trimestre,Póvoa de Varzim,Fogos em Oferta,767
2009/2 Trimestre,Valongo,Fogos em Oferta,897
2009/2 Trimestre,Vila do Conde,Fogos em Oferta,682
2009/2 Trimestre,Vila Nova de Gaia,Fogos em Oferta,4705
2009/2 Trimestre,Cascais,Valor de Oferta / m2,2101
2009/2 Trimestre,Lisboa,Valor de Oferta / m2,2521
2009/2 Trimestre,Loures,Valor de Oferta / m2,1512
2009/2 Trimestre,Mafra,Valor de Oferta / m2,1304
2009/2 Trimestre,Oeiras,Valor de Oferta / m2,1893
2009/2 Trimestre,Sintra,Valor de Oferta / m2,1348
2009/2 Trimestre,Vila Franca de Xira,Valor de Oferta / m2,1278
2009/2 Trimestre,Amadora,Valor de Oferta / m2,1544
2009/2 Trimestre,Odivelas,Valor de Oferta / m2,1424
2009/2 Trimestre,Alcochete,Valor de Oferta / m2,1185
2009/2 Trimestre,Almada,Valor de Oferta / m2,1459
2009/2 Trimestre,Barreiro,Valor de Oferta / m2,1216
2009/2 Trimestre,Moita,Valor de Oferta / m2,915
2009/2 Trimestre,Montijo,Valor de Oferta / m2,1210
2009/2 Trimestre,Palmela,Valor de Oferta / m2,1182
2009/2 Trimestre,Seixal,Valor de Oferta / m2,1286
2009/2 Trimestre,Sesimbra,Valor de Oferta / m2,1300
2009/2 Trimestre,Setúbal,Valor de Oferta / m2,1261
2009/2 Trimestre,Espinho,Valor de Oferta / m2,1469
2009/2 Trimestre,Gondomar,Valor de Oferta / m2,980
2009/2 Trimestre,Maia,Valor de Oferta / m2,1099
2009/2 Trimestre,Matosinhos,Valor de Oferta / m2,1560
2009/2 Trimestre,Porto,Valor de Oferta / m2,1750
2009/2 Trimestre,Póvoa de Varzim,Valor de Oferta / m2,1250
2009/2 Trimestre,Valongo,Valor de Oferta / m2,939
2009/2 Trimestre,Vila do Conde,Valor de Oferta / m2,1196
2009/2 Trimestre,Vila Nova de Gaia,Valor de Oferta / m2,1140
2009/3 Trimestre,Cascais,Fogos em Oferta,5511
2009/3 Trimestre,Lisboa,Fogos em Oferta,11325
2009/3 Trimestre,Loures,Fogos em Oferta,2321
2009/3 Trimestre,Mafra,Fogos em Oferta,671
2009/3 Trimestre,Oeiras,Fogos em Oferta,4258
2009/3 Trimestre,Sintra,Fogos em Oferta,4388
2009/3 Trimestre,Vila Franca de Xira,Fogos em Oferta,3385
2009/3 Trimestre,Amadora,Fogos em Oferta,3735
2009/3 Trimestre,Odivelas,Fogos em Oferta,2682
2009/3 Trimestre,Alcochete,Fogos em Oferta,141
2009/3 Trimestre,Almada,Fogos em Oferta,3300
2009/3 Trimestre,Barreiro,Fogos em Oferta,159
2009/3 Trimestre,Moita,Fogos em Oferta,224
2009/3 Trimestre,Montijo,Fogos em Oferta,936
2009/3 Trimestre,Palmela,Fogos em Oferta,637
2009/3 Trimestre,Seixal,Fogos em Oferta,3478
2009/3 Trimestre,Sesimbra,Fogos em Oferta,1120
2009/3 Trimestre,Setúbal,Fogos em Oferta,1550
2009/3 Trimestre,Espinho,Fogos em Oferta,195
2009/3 Trimestre,Gondomar,Fogos em Oferta,3285
2009/3 Trimestre,Maia,Fogos em Oferta,2408
2009/3 Trimestre,Matosinhos,Fogos em Oferta,4172
2009/3 Trimestre,Porto,Fogos em Oferta,8483
2009/3 Trimestre,Póvoa de Varzim,Fogos em Oferta,730
2009/3 Trimestre,Valongo,Fogos em Oferta,1316
2009/3 Trimestre,Vila do Conde,Fogos em Oferta,713
2009/3 Trimestre,Vila Nova de Gaia,Fogos em Oferta,5104
2009/3 Trimestre,Cascais,Valor de Oferta / m2,2100
2009/3 Trimestre,Lisboa,Valor de Oferta / m2,2569
2009/3 Trimestre,Loures,Valor de Oferta / m2,1498
2009/3 Trimestre,Mafra,Valor de Oferta / m2,1290
2009/3 Trimestre,Oeiras,Valor de Oferta / m2,1896
2009/3 Trimestre,Sintra,Valor de Oferta / m2,1337
2009/3 Trimestre,Vila Franca de Xira,Valor de Oferta / m2,1293
2009/3 Trimestre,Amadora,Valor de Oferta / m2,1569
2009/3 Trimestre,Odivelas,Valor de Oferta / m2,1434
2009/3 Trimestre,Alcochete,Valor de Oferta / m2,1377
2009/3 Trimestre,Almada,Valor de Oferta / m2,1523
2009/3 Trimestre,Barreiro,Valor de Oferta / m2,1127
2009/3 Trimestre,Moita,Valor de Oferta / m2,1038
2009/3 Trimestre,Montijo,Valor de Oferta / m2,1271
2009/3 Trimestre,Palmela,Valor de Oferta / m2,1192
2009/3 Trimestre,Seixal,Valor de Oferta / m2,1324
2009/3 Trimestre,Sesimbra,Valor de Oferta / m2,1446
2009/3 Trimestre,Setúbal,Valor de Oferta / m2,1256
2009/3 Trimestre,Espinho,Valor de Oferta / m2,1460
2009/3 Trimestre,Gondomar,Valor de Oferta / m2,981
2009/3 Trimestre,Maia,Valor de Oferta / m2,1098
2009/3 Trimestre,Matosinhos,Valor de Oferta / m2,1555
2009/3 Trimestre,Porto,Valor de Oferta / m2,1769
2009/3 Trimestre,Póvoa de Varzim,Valor de Oferta / m2,1246
2009/3 Trimestre,Valongo,Valor de Oferta / m2,958
2009/3 Trimestre,Vila do Conde,Valor de Oferta / m2,1200
2009/3 Trimestre,Vila Nova de Gaia,Valor de Oferta / m2,1152
2009/4 Trimestre,Cascais,Fogos em Oferta,6204
2009/4 Trimestre,Lisboa,Fogos em Oferta,10784
2009/4 Trimestre,Loures,Fogos em Oferta,2681
2009/4 Trimestre,Mafra,Fogos em Oferta,748
2009/4 Trimestre,Oeiras,Fogos em Oferta,4361
2009/4 Trimestre,Sintra,Fogos em Oferta,4468
2009/4 Trimestre,Vila Franca de Xira,Fogos em Oferta,3873
2009/4 Trimestre,Amadora,Fogos em Oferta,4177
2009/4 Trimestre,Odivelas,Fogos em Oferta,2703
2009/4 Trimestre,Alcochete,Fogos em Oferta,106
2009/4 Trimestre,Almada,Fogos em Oferta,2489
2009/4 Trimestre,Barreiro,Fogos em Oferta,332
2009/4 Trimestre,Moita,Fogos em Oferta,291
2009/4 Trimestre,Montijo,Fogos em Oferta,564
2009/4 Trimestre,Palmela,Fogos em Oferta,656
2009/4 Trimestre,Seixal,Fogos em Oferta,3479
2009/4 Trimestre,Sesimbra,Fogos em Oferta,1025
2009/4 Trimestre,Setúbal,Fogos em Oferta,1355
2009/4 Trimestre,Espinho,Fogos em Oferta,201
2009/4 Trimestre,Gondomar,Fogos em Oferta,3175
2009/4 Trimestre,Maia,Fogos em Oferta,2389
2009/4 Trimestre,Matosinhos,Fogos em Oferta,4150
2009/4 Trimestre,Porto,Fogos em Oferta,8129
2009/4 Trimestre,Póvoa de Varzim,Fogos em Oferta,708
2009/4 Trimestre,Valongo,Fogos em Oferta,1279
2009/4 Trimestre,Vila do Conde,Fogos em Oferta,756
2009/4 Trimestre,Vila Nova de Gaia,Fogos em Oferta,5317
2009/4 Trimestre,Cascais,Valor de Oferta / m2,2087
2009/4 Trimestre,Lisboa,Valor de Oferta / m2,2628
2009/4 Trimestre,Loures,Valor de Oferta / m2,1528
2009/4 Trimestre,Mafra,Valor de Oferta / m2,1236
2009/4 Trimestre,Oeiras,Valor de Oferta / m2,1920
2009/4 Trimestre,Sintra,Valor de Oferta / m2,1317
2009/4 Trimestre,Vila Franca de Xira,Valor de Oferta / m2,1289
2009/4 Trimestre,Amadora,Valor de Oferta / m2,1574
2009/4 Trimestre,Odivelas,Valor de Oferta / m2,1440
2009/4 Trimestre,Alcochete,Valor de Oferta / m2,1392
2009/4 Trimestre,Almada,Valor de Oferta / m2,1508
2009/4 Trimestre,Barreiro,Valor de Oferta / m2,1074
2009/4 Trimestre,Moita,Valor de Oferta / m2,1002
2009/4 Trimestre,Montijo,Valor de Oferta / m2,1282
2009/4 Trimestre,Palmela,Valor de Oferta / m2,1176
2009/4 Trimestre,Seixal,Valor de Oferta / m2,1277
2009/4 Trimestre,Sesimbra,Valor de Oferta / m2,1458
2009/4 Trimestre,Setúbal,Valor de Oferta / m2,1223
2009/4 Trimestre,Espinho,Valor de Oferta / m2,1448
2009/4 Trimestre,Gondomar,Valor de Oferta / m2,977
2009/4 Trimestre,Maia,Valor de Oferta / m2,1092
2009/4 Trimestre,Matosinhos,Valor de Oferta / m2,1557
2009/4 Trimestre,Porto,Valor de Oferta / m2,1773
2009/4 Trimestre,Póvoa de Varzim,Valor de Oferta / m2,1246
2009/4 Trimestre,Valongo,Valor de Oferta / m2,950
2009/4 Trimestre,Vila do Conde,Valor de Oferta / m2,1250
2009/4 Trimestre,Vila Nova de Gaia,Valor de Oferta / m2,1146
2010/1 Trimestre,Cascais,Fogos em Oferta,6670
2010/1 Trimestre,Lisboa,Fogos em Oferta,11061
2010/1 Trimestre,Loures,Fogos em Oferta,2828
2010/1 Trimestre,Mafra,Fogos em Oferta,973
2010/1 Trimestre,Oeiras,Fogos em Oferta,4440
2010/1 Trimestre,Sintra,Fogos em Oferta,5086
2010/1 Trimestre,Vila Franca de Xira,Fogos em Oferta,3852
2010/1 Trimestre,Amadora,Fogos em Oferta,4370
2010/1 Trimestre,Odivelas,Fogos em Oferta,3094
2010/1 Trimestre,Alcochete,Fogos em Oferta,214
2010/1 Trimestre,Almada,Fogos em Oferta,3151
2010/1 Trimestre,Barreiro,Fogos em Oferta,689
2010/1 Trimestre,Moita,Fogos em Oferta,437
2010/1 Trimestre,Montijo,Fogos em Oferta,1321
2010/1 Trimestre,Palmela,Fogos em Oferta,1059
2010/1 Trimestre,Seixal,Fogos em Oferta,3791
2010/1 Trimestre,Sesimbra,Fogos em Oferta,1775
2010/1 Trimestre,Setúbal,Fogos em Oferta,2740
2010/1 Trimestre,Espinho,Fogos em Oferta,154
2010/1 Trimestre,Gondomar,Fogos em Oferta,2389
2010/1 Trimestre,Maia,Fogos em Oferta,1831
2010/1 Trimestre,Matosinhos,Fogos em Oferta,3455
2010/1 Trimestre,Porto,Fogos em Oferta,7449
2010/1 Trimestre,Póvoa de Varzim,Fogos em Oferta,547
2010/1 Trimestre,Valongo,Fogos em Oferta,1048
2010/1 Trimestre,Vila do Conde,Fogos em Oferta,603
2010/1 Trimestre,Vila Nova de Gaia,Fogos em Oferta,4296
2010/1 Trimestre,Cascais,Valor de Oferta / m2,2105
2010/1 Trimestre,Lisboa,Valor de Oferta / m2,2641
2010/1 Trimestre,Loures,Valor de Oferta / m2,1552
2010/1 Trimestre,Mafra,Valor de Oferta / m2,1219
2010/1 Trimestre,Oeiras,Valor de Oferta / m2,1932
2010/1 Trimestre,Sintra,Valor de Oferta / m2,1358
2010/1 Trimestre,Vila Franca de Xira,Valor de Oferta / m2,1286
2010/1 Trimestre,Amadora,Valor de Oferta / m2,1557
2010/1 Trimestre,Odivelas,Valor de Oferta / m2,1458
2010/1 Trimestre,Alcochete,Valor de Oferta / m2,1256
2010/1 Trimestre,Almada,Valor de Oferta / m2,1499
2010/1 Trimestre,Barreiro,Valor de Oferta / m2,1130
2010/1 Trimestre,Moita,Valor de Oferta / m2,1022
2010/1 Trimestre,Montijo,Valor de Oferta / m2,1137
2010/1 Trimestre,Palmela,Valor de Oferta / m2,1137
2010/1 Trimestre,Seixal,Valor de Oferta / m2,1283
2010/1 Trimestre,Sesimbra,Valor de Oferta / m2,1582
2010/1 Trimestre,Setúbal,Valor de Oferta / m2,1174
2010/1 Trimestre,Espinho,Valor de Oferta / m2,1485
2010/1 Trimestre,Gondomar,Valor de Oferta / m2,984
2010/1 Trimestre,Maia,Valor de Oferta / m2,1085
2010/1 Trimestre,Matosinhos,Valor de Oferta / m2,1546
2010/1 Trimestre,Porto,Valor de Oferta / m2,1794
2010/1 Trimestre,Póvoa de Varzim,Valor de Oferta / m2,1230
2010/1 Trimestre,Valongo,Valor de Oferta / m2,956
2010/1 Trimestre,Vila do Conde,Valor de Oferta / m2,1264
2010/1 Trimestre,Vila Nova de Gaia,Valor de Oferta / m2,1183
2010/2 Trimestre,Cascais,Fogos em Oferta,6174
2010/2 Trimestre,Lisboa,Fogos em Oferta,10538
2010/2 Trimestre,Loures,Fogos em Oferta,2843
2010/2 Trimestre,Mafra,Fogos em Oferta,860
2010/2 Trimestre,Oeiras,Fogos em Oferta,4006
2010/2 Trimestre,Sintra,Fogos em Oferta,4598
2010/2 Trimestre,Vila Franca de Xira,Fogos em Oferta,3821
2010/2 Trimestre,Amadora,Fogos em Oferta,3920
2010/2 Trimestre,Odivelas,Fogos em Oferta,2988
2010/2 Trimestre,Alcochete,Fogos em Oferta,231
2010/2 Trimestre,Almada,Fogos em Oferta,2785
2010/2 Trimestre,Barreiro,Fogos em Oferta,721
2010/2 Trimestre,Moita,Fogos em Oferta,477
2010/2 Trimestre,Montijo,Fogos em Oferta,1223
2010/2 Trimestre,Palmela,Fogos em Oferta,1092
2010/2 Trimestre,Seixal,Fogos em Oferta,3432
2010/2 Trimestre,Sesimbra,Fogos em Oferta,1761
2010/2 Trimestre,Setúbal,Fogos em Oferta,2896
2010/2 Trimestre,Espinho,Fogos em Oferta,153
2010/2 Trimestre,Gondomar,Fogos em Oferta,2533
2010/2 Trimestre,Maia,Fogos em Oferta,1821
2010/2 Trimestre,Matosinhos,Fogos em Oferta,3182
2010/2 Trimestre,Porto,Fogos em Oferta,7283
2010/2 Trimestre,Póvoa de Varzim,Fogos em Oferta,570
2010/2 Trimestre,Valongo,Fogos em Oferta,1075
2010/2 Trimestre,Vila do Conde,Fogos em Oferta,634
2010/2 Trimestre,Vila Nova de Gaia,Fogos em Oferta,4192
2010/2 Trimestre,Cascais,Valor de Oferta / m2,2111
2010/2 Trimestre,Lisboa,Valor de Oferta / m2,2681
2010/2 Trimestre,Loures,Valor de Oferta / m2,1537
2010/2 Trimestre,Mafra,Valor de Oferta / m2,1198
2010/2 Trimestre,Oeiras,Valor de Oferta / m2,1954
2010/2 Trimestre,Sintra,Valor de Oferta / m2,1376
2010/2 Trimestre,Vila Franca de Xira,Valor de Oferta / m2,1278
2010/2 Trimestre,Amadora,Valor de Oferta / m2,1513
2010/2 Trimestre,Odivelas,Valor de Oferta / m2,1451
2010/2 Trimestre,Alcochete,Valor de Oferta / m2,1255
2010/2 Trimestre,Almada,Valor de Oferta / m2,1473
2010/2 Trimestre,Barreiro,Valor de Oferta / m2,1140
2010/2 Trimestre,Moita,Valor de Oferta / m2,1004
2010/2 Trimestre,Montijo,Valor de Oferta / m2,1094
2010/2 Trimestre,Palmela,Valor de Oferta / m2,1127
2010/2 Trimestre,Seixal,Valor de Oferta / m2,1279
2010/2 Trimestre,Sesimbra,Valor de Oferta / m2,1535
2010/2 Trimestre,Setúbal,Valor de Oferta / m2,1176
2010/2 Trimestre,Espinho,Valor de Oferta / m2,1478
2010/2 Trimestre,Gondomar,Valor de Oferta / m2,982
2010/2 Trimestre,Maia,Valor de Oferta / m2,1087
2010/2 Trimestre,Matosinhos,Valor de Oferta / m2,1563
2010/2 Trimestre,Porto,Valor de Oferta / m2,1786
2010/2 Trimestre,Póvoa de Varzim,Valor de Oferta / m2,1226
2010/2 Trimestre,Valongo,Valor de Oferta / m2,952
2010/2 Trimestre,Vila do Conde,Valor de Oferta / m2,1240
2010/2 Trimestre,Vila Nova de Gaia,Valor de Oferta / m2,1172
2010/3 Trimestre,Cascais,Fogos em Oferta,4987
2010/3 Trimestre,Lisboa,Fogos em Oferta,10638
2010/3 Trimestre,Loures,Fogos em Oferta,2263
2010/3 Trimestre,Mafra,Fogos em Oferta,941
2010/3 Trimestre,Oeiras,Fogos em Oferta,3974
2010/3 Trimestre,Sintra,Fogos em Oferta,4621
2010/3 Trimestre,Vila Franca de Xira,Fogos em Oferta,2954
2010/3 Trimestre,Amadora,Fogos em Oferta,3698
2010/3 Trimestre,Odivelas,Fogos em Oferta,2116
2010/3 Trimestre,Alcochete,Fogos em Oferta,195
2010/3 Trimestre,Almada,Fogos em Oferta,2995
2010/3 Trimestre,Barreiro,Fogos em Oferta,460
2010/3 Trimestre,Moita,Fogos em Oferta,388
2010/3 Trimestre,Montijo,Fogos em Oferta,1016
2010/3 Trimestre,Palmela,Fogos em Oferta,1053
2010/3 Trimestre,Seixal,Fogos em Oferta,3507
2010/3 Trimestre,Sesimbra,Fogos em Oferta,1751
2010/3 Trimestre,Setúbal,Fogos em Oferta,2643
2010/3 Trimestre,Espinho,Fogos em Oferta,136
2010/3 Trimestre,Gondomar,Fogos em Oferta,2491
2010/3 Trimestre,Maia,Fogos em Oferta,1786
2010/3 Trimestre,Matosinhos,Fogos em Oferta,3178
2010/3 Trimestre,Porto,Fogos em Oferta,7237
2010/3 Trimestre,Póvoa de Varzim,Fogos em Oferta,624
2010/3 Trimestre,Valongo,Fogos em Oferta,1076
2010/3 Trimestre,Vila do Conde,Fogos em Oferta,730
2010/3 Trimestre,Vila Nova de Gaia,Fogos em Oferta,4109
2010/3 Trimestre,Cascais,Valor de Oferta / m2,2125
2010/3 Trimestre,Lisboa,Valor de Oferta / m2,2683
2010/3 Trimestre,Loures,Valor de Oferta / m2,1535
2010/3 Trimestre,Mafra,Valor de Oferta / m2,1200
2010/3 Trimestre,Oeiras,Valor de Oferta / m2,1950
2010/3 Trimestre,Sintra,Valor de Oferta / m2,1356
2010/3 Trimestre,Vila Franca de Xira,Valor de Oferta / m2,1274
2010/3 Trimestre,Amadora,Valor de Oferta / m2,1503
2010/3 Trimestre,Odivelas,Valor de Oferta / m2,1431
2010/3 Trimestre,Alcochete,Valor de Oferta / m2,1294
2010/3 Trimestre,Almada,Valor de Oferta / m2,1464
2010/3 Trimestre,Barreiro,Valor de Oferta / m2,1097
2010/3 Trimestre,Moita,Valor de Oferta / m2,1009
2010/3 Trimestre,Montijo,Valor de Oferta / m2,1083
2010/3 Trimestre,Palmela,Valor de Oferta / m2,1124
2010/3 Trimestre,Seixal,Valor de Oferta / m2,1277
2010/3 Trimestre,Sesimbra,Valor de Oferta / m2,1547
2010/3 Trimestre,Setúbal,Valor de Oferta / m2,1180
2010/3 Trimestre,Espinho,Valor de Oferta / m2,1484
2010/3 Trimestre,Gondomar,Valor de Oferta / m2,992
2010/3 Trimestre,Maia,Valor de Oferta / m2,1088
2010/3 Trimestre,Matosinhos,Valor de Oferta / m2,1566
2010/3 Trimestre,Porto,Valor de Oferta / m2,1784
2010/3 Trimestre,Póvoa de Varzim,Valor de Oferta / m2,1163
2010/3 Trimestre,Valongo,Valor de Oferta / m2,952
2010/3 Trimestre,Vila do Conde,Valor de Oferta / m2,1174
2010/3 Trimestre,Vila Nova de Gaia,Valor de Oferta / m2,1181
2010/4 Trimestre,Cascais,Fogos em Oferta,5240
2010/4 Trimestre,Lisboa,Fogos em Oferta,10301
2010/4 Trimestre,Loures,Fogos em Oferta,2213
2010/4 Trimestre,Mafra,Fogos em Oferta,987
2010/4 Trimestre,Oeiras,Fogos em Oferta,3997
2010/4 Trimestre,Sintra,Fogos em Oferta,4441
2010/4 Trimestre,Vila Franca de Xira,Fogos em Oferta,2468
2010/4 Trimestre,Amadora,Fogos em Oferta,3248
2010/4 Trimestre,Odivelas,Fogos em Oferta,2147
2010/4 Trimestre,Alcochete,Fogos em Oferta,206
2010/4 Trimestre,Almada,Fogos em Oferta,3048
2010/4 Trimestre,Barreiro,Fogos em Oferta,465
2010/4 Trimestre,Moita,Fogos em Oferta,381
2010/4 Trimestre,Montijo,Fogos em Oferta,992
2010/4 Trimestre,Palmela,Fogos em Oferta,976
2010/4 Trimestre,Seixal,Fogos em Oferta,3324
2010/4 Trimestre,Sesimbra,Fogos em Oferta,1558
2010/4 Trimestre,Setúbal,Fogos em Oferta,2585
2010/4 Trimestre,Espinho,Fogos em Oferta,90
2010/4 Trimestre,Gondomar,Fogos em Oferta,2014
2010/4 Trimestre,Maia,Fogos em Oferta,1347
2010/4 Trimestre,Matosinhos,Fogos em Oferta,2634
2010/4 Trimestre,Porto,Fogos em Oferta,5667
2010/4 Trimestre,Póvoa de Varzim,Fogos em Oferta,611
2010/4 Trimestre,Valongo,Fogos em Oferta,640
2010/4 Trimestre,Vila do Conde,Fogos em Oferta,512
2010/4 Trimestre,Vila Nova de Gaia,Fogos em Oferta,2533
2010/4 Trimestre,Cascais,Valor de Oferta / m2,2048
2010/4 Trimestre,Lisboa,Valor de Oferta / m2,2668
2010/4 Trimestre,Loures,Valor de Oferta / m2,1504
2010/4 Trimestre,Mafra,Valor de Oferta / m2,1146
2010/4 Trimestre,Oeiras,Valor de Oferta / m2,1918
2010/4 Trimestre,Sintra,Valor de Oferta / m2,1358
2010/4 Trimestre,Vila Franca de Xira,Valor de Oferta / m2,1265
2010/4 Trimestre,Amadora,Valor de Oferta / m2,1512
2010/4 Trimestre,Odivelas,Valor de Oferta / m2,1446
2010/4 Trimestre,Alcochete,Valor de Oferta / m2,1274
2010/4 Trimestre,Almada,Valor de Oferta / m2,1450
2010/4 Trimestre,Barreiro,Valor de Oferta / m2,1102
2010/4 Trimestre,Moita,Valor de Oferta / m2,1007
2010/4 Trimestre,Montijo,Valor de Oferta / m2,1100
2010/4 Trimestre,Palmela,Valor de Oferta / m2,1121
2010/4 Trimestre,Seixal,Valor de Oferta / m2,1275
2010/4 Trimestre,Sesimbra,Valor de Oferta / m2,1543
2010/4 Trimestre,Setúbal,Valor de Oferta / m2,1178
2010/4 Trimestre,Espinho,Valor de Oferta / m2,1326
2010/4 Trimestre,Gondomar,Valor de Oferta / m2,1016
2010/4 Trimestre,Maia,Valor de Oferta / m2,1118
2010/4 Trimestre,Matosinhos,Valor de Oferta / m2,1563
2010/4 Trimestre,Porto,Valor de Oferta / m2,1833
2010/4 Trimestre,Póvoa de Varzim,Valor de Oferta / m2,1113
2010/4 Trimestre,Valongo,Valor de Oferta / m2,942
2010/4 Trimestre,Vila do Conde,Valor de Oferta / m2,1065
2010/4 Trimestre,Vila Nova de Gaia,Valor de Oferta / m2,1182
2011/1 Trimestre,Lisboa,Fogos em Oferta,10164
2011/1 Trimestre,Cascais,Fogos em Oferta,4961
2011/1 Trimestre,Loures,Fogos em Oferta,2251
2011/1 Trimestre,Mafra,Fogos em Oferta,1063
2011/1 Trimestre,Oeiras,Fogos em Oferta,3699
2011/1 Trimestre,Sintra,Fogos em Oferta,4413
2011/1 Trimestre,Vila Franca de Xira,Fogos em Oferta,2266
2011/1 Trimestre,Amadora,Fogos em Oferta,2942
2011/1 Trimestre,Odivelas,Fogos em Oferta,2013
2011/1 Trimestre,Alcochete,Fogos em Oferta,100
2011/1 Trimestre,Almada,Fogos em Oferta,2864
2011/1 Trimestre,Barreiro,Fogos em Oferta,176
2011/1 Trimestre,Moita,Fogos em Oferta,246
2011/1 Trimestre,Montijo,Fogos em Oferta,739
2011/1 Trimestre,Palmela,Fogos em Oferta,939
2011/1 Trimestre,Seixal,Fogos em Oferta,3454
2011/1 Trimestre,Sesimbra,Fogos em Oferta,1838
2011/1 Trimestre,Setúbal,Fogos em Oferta,2712
2011/1 Trimestre,Espinho,Fogos em Oferta,121
2011/1 Trimestre,Gondomar,Fogos em Oferta,3291
2011/1 Trimestre,Maia,Fogos em Oferta,1936
2011/1 Trimestre,Matosinhos,Fogos em Oferta,3746
2011/1 Trimestre,Porto,Fogos em Oferta,8040
2011/1 Trimestre,Póvoa de Varzim,Fogos em Oferta,675
2011/1 Trimestre,Valongo,Fogos em Oferta,1222
2011/1 Trimestre,Vila do Conde,Fogos em Oferta,652
2011/1 Trimestre,Vila Nova de Gaia,Fogos em Oferta,4268
2011/1 Trimestre,Cascais,Valor de Oferta / m2,2102
2011/1 Trimestre,Lisboa,Valor de Oferta / m2,2667
2011/1 Trimestre,Loures,Valor de Oferta / m2,1485
2011/1 Trimestre,Mafra,Valor de Oferta / m2,1143
2011/1 Trimestre,Oeiras,Valor de Oferta / m2,1914
2011/1 Trimestre,Sintra,Valor de Oferta / m2,1352
2011/1 Trimestre,Vila Franca de Xira,Valor de Oferta / m2,1253
2011/1 Trimestre,Amadora,Valor de Oferta / m2,1516
2011/1 Trimestre,Odivelas,Valor de Oferta / m2,1432
2011/1 Trimestre,Alcochete,Valor de Oferta / m2,1227
2011/1 Trimestre,Almada,Valor de Oferta / m2,1423
2011/1 Trimestre,Barreiro,Valor de Oferta / m2,1159
2011/1 Trimestre,Moita,Valor de Oferta / m2,994
2011/1 Trimestre,Montijo,Valor de Oferta / m2,1066
2011/1 Trimestre,Palmela,Valor de Oferta / m2,1144
